"id"	"codigo_localidad"	"codigo_postal"	"nombre_localidad"	"nombre_localidad_resumido"	"id_departamento"	"id_provincia"	"ver"
4302	4302		TRES AMIGOS	TRES AMIGOS	482	18	v.1
5391	5391		SAN FELIPE	SAN FELIPE	574	23	v.1
1510	1510		CHAJAN	CHAJAN	203	5	v.1
4468	4468		CAÑADA OMBU	CAÑADA OMBU	521	20	v.1
5372	5372		PAZ, MARCOS	PAZ, MARCOS	571	23	v.1
3351	3351	5521	VILLA NUEVA	VILLA NUEVA	358	12	v.1
2225	2225		CORONEL DESIDERIO SOSA	CORONEL DESIDERIO SO	254	6	v.1
5060	5060		PUNI TAJO ,DV.	PUNI TAJO ,DV.	534	21	v.1
4979	4979		KILOMETRO 473 ,AP.	KILOMETRO 473 ,AP.	555	21	v.1
3981	3981		YATASTO	YATASTO	437	16	v.1
5387	5387		ROUGES, LEON	ROUGES, LEON	566	23	v.1
4346	4346		EL CALAFATE	EL CALAFATE	499	19	v.1
4662	4662	3586	LAS TOSCAS	LAS TOSCAS	504	20	v.1
5144	5144		BASE AEREA TTE. BENJAMIN MATIENZO	BASE AEREA TTE. BENJ	560	22	v.1
2042	2042		SAN MARCOS SIERRA	SAN MARCOS SIERRA	222	5	v.1
3202	3202		EL CARRIZAL DE ARRIBA	EL CARRIZAL DE ARRIB	370	12	v.1
132	132		BLAS DURAÑONA	BLAS DURAÑONA	5	1	v.1
4235	4235		LOMAS BLANCAS	LOMAS BLANCAS	484	18	v.1
5257	5257		ESCABA ABAJO	ESCABA ABAJO	569	23	v.1
1212	1212		KILOMETRO 29 ,EMB.	KILOMETRO 29 ,EMB.	165	3	v.1
4436	4436		AROCENA	AROCENA	514	20	v.1
2269	2269		KILOMETRO 382 ,AP.	KILOMETRO 382 ,AP.	236	6	v.1
3325	3325		SALTO DE LAS ROSAS	SALTO DE LAS ROSAS	355	12	v.1
4409	4409		TEHUELCHES ,AP.	TEHUELCHES ,AP.	496	19	v.1
511	511		LA PALA	LA PALA	43	1	v.1
568	568		LOMA PARAGUAYA ,EST.	LOMA PARAGUAYA ,EST.	18	1	v.1
1798	1798		LAS MOSTAZAS	LAS MOSTAZAS	212	5	v.1
5441	5441	1923	BERISSO	BERISSO	66	1	v.1
1052	1052		HUILLAPIMA	HUILLAPIMA	145	2	v.1
252	252		D ORBIGNY	D ORBIGNY	69	1	v.1
1062	1062		KILOMETRO 969 ,EMB.	KILOMETRO 969 ,EMB.	153	2	v.1
2716	2716		AGUADITA	AGUADITA	290	9	v.1
2824	2824		ROSARIO	ROSARIO	294	9	v.1
392	392		GOBERNADOR UDAONDO	GOBERNADOR UDAONDO	27	1	v.1
2950	2950		MAYER, MAURICIO	MAYER, MAURICIO	321	10	v.1
493	493		LA COPETA ,EST.	LA COPETA ,EST.	40	1	v.1
1164	1164		CAMPO LARGO	CAMPO LARGO	161	3	v.1
1572	1572		COTAGAITA	COTAGAITA	210	5	v.1
3120	3120		SAN RAMON	SAN RAMON	352	11	v.1
441	441		INDIO RICO	INDIO RICO	107	1	v.1
2905	2905		COLONIA SANTA TERESA	COLONIA SANTA TERESA	308	10	v.1
3724	3724		VILLA REGINA	VILLA REGINA	419	15	v.1
103	103		BANFIELD	BANFIELD	65	1	v.1
508	508		LA NIÑA	LA NIÑA	7	1	v.1
4885	4885		ANCAJAN	ANCAJAN	535	21	v.1
3913	3913		POZO DE LA ESQUINA	POZO DE LA ESQUINA	431	16	v.1
90	90		BACCAR	BACCAR	12	1	v.1
767	767		RANCHOS	RANCHOS	25	1	v.1
1795	1795		LAS JUNTURAS	LAS JUNTURAS	226	5	v.1
4277	4277		SAN FRANCISCO DEL MONTE DE ORO	SAN FRANCISCO DEL MO	484	18	v.1
3628	3628		EL CUY	EL CUY	417	15	v.1
3070	3070		LAS COLORADAS	LAS COLORADAS	337	11	v.1
143	143		BRANDSEN ,EST.CNL.BRANDSEN	BRANDSEN ,EST.CNL.BR	32	1	v.1
4636	4636	3052	LA CRIOLLA ,EST.CAÑADITA	LA CRIOLLA ,EST.CAÑA	517	20	v.1
2145	2145		VILLA LOS MOLINOS	VILLA LOS MOLINOS	218	5	v.1
1773	1773		LABORDE	LABORDE	216	5	v.1
5104	5104		TACO POZO	TACO POZO	530	21	v.1
1192	1192		EL PERDIDO	EL PERDIDO	180	3	v.1
4863	4863	3061	VILLA MINETTI	VILLA MINETTI	522	20	v.1
776	776		RINGUELET	RINGUELET	9	1	v.1
454	454		INVERNADAS	INVERNADAS	121	1	v.1
4857	4857		VILLA DIEGO	VILLA DIEGO	503	20	v.1
2072	2072		SERRANO	SERRANO	229	5	v.1
3691	3691		ONELLI, CLEMENTE	ONELLI, CLEMENTE	416	15	v.1
2400	2400		ATENCIO	ATENCIO	271	7	v.1
1924	1924		PEGASANO	PEGASANO	224	5	v.1
3049	3049		FAMATINA	FAMATINA	340	11	v.1
1938	1938		PIZARRO, MODESTINO	PIZARRO, MODESTINO	224	5	v.1
3148	3148		"25 DE MAYO"	"25 DE MAYO"	355	12	v.1
4165	4165		DARACT, JUSTO	DARACT, JUSTO	488	18	v.1
3431	3431		MONTECARLO	MONTECARLO	388	13	v.1
2408	2408		BOCA DEL TIGRE ,AP.	BOCA DEL TIGRE ,AP.	266	7	v.1
2005	2005	5149	SALDAN	SALDAN	205	5	v.1
1886	1886		MONTE RALO	MONTE RALO	214	5	v.1
459	459		ISLAS	ISLAS	5	1	v.1
5395	5395		SAN MIGUEL	SAN MIGUEL	568	23	v.1
451	451		INGENIERO THOMPSON	INGENIERO THOMPSON	78	1	v.1
365	365		GENERAL JUAN MADARIAGA ,EST.G.MADARIAGA	GENERAL JUAN MADARIA	121	1	v.1
4691	4691		MARIA TERESA	MARIA TERESA	502	20	v.1
3381	3381		CATARATAS DEL IGUAZU	CATARATAS DEL IGUAZU	375	13	v.1
1764	1764		LA RAMADA	LA RAMADA	228	5	v.1
3501	3501	8353	ANDACOLLO	ANDACOLLO	399	14	v.1
926	926		VELLOSO	VELLOSO	34	1	v.1
3207	3207		EL MIRADOR	EL MIRADOR	362	12	v.1
1476	1476		CAÑADA DE JUME	CAÑADA DE JUME	204	5	v.1
4085	4085		SANTA LUCIA	SANTA LUCIA	463	17	v.1
4109	4109		VILLA SAN ISIDRO	VILLA SAN ISIDRO	472	17	v.1
4158	4158		CONCARAN	CONCARAN	480	18	v.1
1278	1278		QUITILIPI	QUITILIPI	173	3	v.1
2053	2053		SANABRIA	SANABRIA	220	5	v.1
2722	2722		CALILEGUA	CALILEGUA	287	9	v.1
4049	4049		MARAYES	MARAYES	469	17	v.1
1830	1830		LOS COMETIERRA	LOS COMETIERRA	204	5	v.1
327	327		EZEIZA, JOSE MARIA	EZEIZA, JOSE MARIA	16	1	v.1
3413	3413		IRIGOYEN, BERNARDO DE	IRIGOYEN, BERNARDO D	389	13	v.1
295	295		EL LENGUARAZ	EL LENGUARAZ	114	1	v.1
397	397		GONZALEZ CATAN	GONZALEZ CATAN	3	1	v.1
5416	5416		TALA POZO	TALA POZO	564	23	v.1
1060	1060		KILOMETRO 1017	KILOMETRO 1017	153	2	v.1
565	565		LOBERIA	LOBERIA	114	1	v.1
4189	4189		GEZ,JUAN W.	GEZ,JUAN W.	481	18	v.1
2604	2604		VILLA HERNANDARIAS	VILLA HERNANDARIAS	266	7	v.1
1642	1642		ESQUINA	ESQUINA	217	5	v.1
3492	3492		SANTO PIPO	SANTO PIPO	387	13	v.1
1485	1485		CANDELARIA NORTE	CANDELARIA NORTE	212	5	v.1
4281	4281		SAN JOSE DEL MORRO	SAN JOSE DEL MORRO	488	18	v.1
3515	3515		BUTACO	BUTACO	405	14	v.1
529	529		LAGUNA ALSINA ,EST.BONIFACIO	LAGUNA ALSINA ,EST.B	21	1	v.1
1292	1292		TUNALES	TUNALES	166	3	v.1
179	179		CASAS, JOSE B.	CASAS, JOSE B.	59	1	v.1
1854	1854		LUGONES, LEOPOLDO ,AP.	LUGONES, LEOPOLDO ,A	207	5	v.1
5348	5348		MACOMITA	MACOMITA	564	23	v.1
3549	3549		LAS LAJAS	LAS LAJAS	403	14	v.1
1923	1923		PAVIN	PAVIN	208	5	v.1
5157	5157		ESTACION CIENTIFICA ALMIRANTE BROWN	ESTACION CIENTIFICA 	563	22	v.1
2989	2989		VICTORICA	VICTORICA	320	10	v.1
4554	4554	3080	ESPERANZA	ESPERANZA	524	20	v.1
1271	1271		POZO HONDO	POZO HONDO	177	3	v.1
5	5		"25 DE MAYO"	"25 DE MAYO"	5	1	v.1
2361	2361		TABAY	TABAY	256	6	v.1
4766	4766		SAAVEDRA, MARIANO	SAAVEDRA, MARIANO	524	20	v.1
3892	3892		MUÑANO	MUÑANO	450	16	v.1
3603	3603		CERVANTES	CERVANTES	419	15	v.1
5065	5065		RAMIREZ DE VELAZCO	RAMIREZ DE VELAZCO	542	21	v.1
4315	4315		AGUADA ALEGRE	AGUADA ALEGRE	496	19	v.1
3964	3964		TEDIN, VIRGILIO	TEDIN, VIRGILIO	447	16	v.1
383	383		GIRODIAS	GIRODIAS	6	1	v.1
3110	3110		REAL DEL CADILLO ,DV.	REAL DEL CADILLO ,DV	349	11	v.1
3333	3333		SANTA MARIA DE ORO	SANTA MARIA DE ORO	362	12	v.1
3269	3269		LOS ARBOLES	LOS ARBOLES	367	12	v.1
5135	5135		VINARA	VINARA	533	21	v.1
4112	4112		ZONDA	ZONDA	478	17	v.1
1603	1603		EL CHACHO	EL CHACHO	206	5	v.1
5256	5256		ENCRUCIJADA	ENCRUCIJADA	567	23	v.1
1297	1297		YATAY	YATAY	176	3	v.1
886	886		TAMANGUEYU	TAMANGUEYU	114	1	v.1
3235	3235		HORNITO DEL GRINGO	HORNITO DEL GRINGO	369	12	v.1
4312	4312		YRIGOYEN, HIPOLITO	YRIGOYEN, HIPOLITO	479	18	v.1
131	131		BLAQUIER	BLAQUIER	38	1	v.1
3360	3360		ALBA POSE	ALBA POSE	374	13	v.1
4709	4709		BELLA ITALIA	BELLA ITALIA	522	20	v.1
782	782		RIVAS	RIVAS	138	1	v.1
2536	2536		MOJONES SUR	MOJONES SUR	270	7	v.1
2575	2575		SAN JAIME	SAN JAIME	271	7	v.1
3293	3293		NUEVA CALIFORNIA ,EST.MOLUCHES	NUEVA CALIFORNIA ,ES	371	12	v.1
4459	4459		BUSTINZA	BUSTINZA	510	20	v.1
2075	2075		SINSACATE	SINSACATE	204	5	v.1
5136	5136		YOUNG, TOMAS	YOUNG, TOMAS	534	21	v.1
5139	5139		ALMIRANTE BROWN	ALMIRANTE BROWN	558	22	v.1
1712	1712		KILOMETRO 651 ,DV.	KILOMETRO 651 ,DV.	206	5	v.1
4887	4887		ANTAJE	ANTAJE	528	21	v.1
4336	4336		CAÑADON SECO	CAÑADON SECO	496	19	v.1
2229	2229		CRUZ DE LOS MILAGROS	CRUZ DE LOS MILAGROS	248	6	v.1
5228	5228		CIUDAD HOSPITAL	CIUDAD HOSPITAL	571	23	v.1
3482	3482		SAN FRANCISCO DE ASIS	SAN FRANCISCO DE ASI	374	13	v.1
1522	1522		CHUCUL	CHUCUL	203	5	v.1
3996	3996		BELLA VISTA	BELLA VISTA	465	17	v.1
2368	2368		VACA CUA	VACA CUA	239	6	v.1
3827	3827		INGENIERO MAURY	INGENIERO MAURY	453	16	v.1
687	687		PARDO	PARDO	106	1	v.1
14	14		ACEVEDO	ACEVEDO	13	1	v.1
1892	1892		NARVAJA, TRISTAN ,AP.	NARVAJA, TRISTAN ,AP	213	5	v.1
141	141	1609	BOULOGNE	BOULOGNE	12	1	v.1
2086	2086		TANCACHA	TANCACHA	211	5	v.1
4775	4775	3013	SAN CARLOS CENTRO	SAN CARLOS CENTRO	524	20	v.1
4820	4820		SCHIFFNER	SCHIFFNER	523	20	v.1
3920	3920		PUERTO LA PAZ	PUERTO LA PAZ	436	16	v.1
2244	2244		GARRUCHOS	GARRUCHOS	254	6	v.1
1869	1869		MAQUINISTA GALLINI	MAQUINISTA GALLINI	221	5	v.1
5209	5209		BELLA VISTA	BELLA VISTA	573	23	v.1
133	133		BOCA DEL TORO	BOCA DEL TORO	4	1	v.1
1005	1005		ANTOFAGASTA DE LA SIERRA	ANTOFAGASTA DE LA SI	155	2	v.1
4440	4440		ARROYO CEIBAL	ARROYO CEIBAL	504	20	v.1
3155	3155		ALTOS DEL OLVIDO	ALTOS DEL OLVIDO	359	12	v.1
1708	1708		KILOMETRO 581 ,EMB.	KILOMETRO 581 ,EMB.	210	5	v.1
2164	2164		WASHINGTON	WASHINGTON	203	5	v.1
4498	4498		PLAZA CLUCELLAS	PLAZA CLUCELLAS	511	20	v.1
4317	4317		AGUADA GRANDE	AGUADA GRANDE	496	19	v.1
1393	1393		RIO MAYO	RIO MAYO	188	4	v.1
3677	3677		MAMUEL CHOIQUE	MAMUEL CHOIQUE	418	15	v.1
223	223		COMODORO PY	COMODORO PY	52	1	v.1
1473	1473		CAMINIAGA	CAMINIAGA	225	5	v.1
4491	4491		CHABAS	CHABAS	513	20	v.1
2965	2965		QUETREQUEN	QUETREQUEN	318	10	v.1
1749	1749		LA MUDANA	LA MUDANA	217	5	v.1
1955	1955		POZO DEL MORO	POZO DEL MORO	221	5	v.1
448	448		INGENIERO MONETA	INGENIERO MONETA	102	1	v.1
3759	3759		CAMPO CASEROS	CAMPO CASEROS	445	16	v.1
5199	5199		ANFAMA	ANFAMA	571	23	v.1
4367	4367		GUER AIKE	GUER AIKE	495	19	v.1
166	166		CAPILLA DEL SEÑOR ,EST.CAPILLA	CAPILLA DEL SEÑOR ,E	50	1	v.1
4186	4186		FORTUNA	FORTUNA	482	18	v.1
1728	1728	5151	LA CALERA	LA CALERA	205	5	v.1
1762	1762		LA PUERTA	LA PUERTA	205	5	v.1
364	364		GENERAL HORNOS	GENERAL HORNOS	120	1	v.1
2330	2330		PLAYADITO	PLAYADITO	243	6	v.1
3208	3208		EL NIHUIL	EL NIHUIL	355	12	v.1
4110	4110		VILLA SANTA ROSA	VILLA SANTA ROSA	462	17	v.1
3853	3853		LA POMA	LA POMA	450	16	v.1
2201	2201		CERRITO	CERRITO	253	6	v.1
2222	2222		CONCEPCION	CONCEPCION	256	6	v.1
2286	2286		KILOMETRO 492 ,AP.	KILOMETRO 492 ,AP.	251	6	v.1
1698	1698		KILOMETRO 25	KILOMETRO 25	205	5	v.1
5059	5059		PUNA	PUNA	529	21	v.1
63	63		ARGERICH	ARGERICH	47	1	v.1
2424	2424		COLONIA BUENA VISTA	COLONIA BUENA VISTA	273	7	v.1
4445	4445		ASCOCHINGAS ,DV.	ASCOCHINGAS ,DV.	516	20	v.1
1424	1424		ALTO DEL TALA	ALTO DEL TALA	217	5	v.1
2078	2078		SUCO	SUCO	203	5	v.1
1627	1627		EL SUNCHO	EL SUNCHO	221	5	v.1
692	692	1742	PASO DEL REY	PASO DEL REY	132	1	v.1
5260	5260		FAMAILLA	FAMAILLA	573	23	v.1
1256	1256		MANANTIALES	MANANTIALES	166	3	v.1
4185	4185		EL VOLCAN	EL VOLCAN	481	18	v.1
2211	2211		COLONIA ISABEL VICTORIA	COLONIA ISABEL VICTO	250	6	v.1
4610	4610		IRIONDO	IRIONDO	508	20	v.1
4999	4999		LA NENA	LA NENA	534	21	v.1
4696	4696		MOCOVI	MOCOVI	504	20	v.1
5438	5438		YANIMAS	YANIMAS	572	23	v.1
4402	4402		PUERTO SANTA CRUZ	PUERTO SANTA CRUZ	500	19	v.1
389	389		GOBERNADOR EDUARDO ARANA ,AP.	GOBERNADOR EDUARDO A	9	1	v.1
5202	5202		ARCADIA	ARCADIA	570	23	v.1
4384	4384		LOS MONOS	LOS MONOS	496	19	v.1
4707	4707		NARE	NARE	517	20	v.1
4140	4140		CAÑADA HONDA	CAÑADA HONDA	487	18	v.1
1556	1556		COLONIA VIGNAUD	COLONIA VIGNAUD	210	5	v.1
2962	2962		PUELEN	PUELEN	317	10	v.1
1188	1188		CORONEL DU GRATY	CORONEL DU GRATY	178	3	v.1
3785	3785		CORRALITO	CORRALITO	444	16	v.1
3273	3273		LOS SAUCES	LOS SAUCES	367	12	v.1
2902	2902		COLONIA INES Y CARLOTA	COLONIA INES Y CARLO	309	10	v.1
940	940		VILLA CASTELAR ,EST.ERIZE	VILLA CASTELAR ,EST.	2	1	v.1
4876	4876		AEROLITO	AEROLITO	529	21	v.1
3426	3426		LOS HELECHOS	LOS HELECHOS	385	13	v.1
1091	1091		MANANTIALES	MANANTIALES	148	2	v.1
1730	1730		LA CAÑADA	LA CAÑADA	227	5	v.1
2732	2732		CHALICAN	CHALICAN	287	9	v.1
40531073	5496	1755	RAFAEL CASTILLO	RAFAEL CASTILLO	24	1	v.1
679	679		ORIENTE	ORIENTE	42	1	v.1
4086	4086		SANTO DOMINGO	SANTO DOMINGO	466	17	v.1
1841	1841		LOS MOLLES	LOS MOLLES	205	5	v.1
659	659		NIEVES	NIEVES	1	1	v.1
4546	4546	2535	EL TREBOL	EL TREBOL	523	20	v.1
4291	4291		SOCOSCORA	SOCOSCORA	479	18	v.1
3173	3173		CAMPO LOS ANDES	CAMPO LOS ANDES	367	12	v.1
938	938		VILLA BOSCH ,PDA.JUAN MARIA BOSCH	VILLA BOSCH ,PDA.JUA	91	1	v.1
514	514		LA PORTEÑA	LA PORTEÑA	6	1	v.1
1177	1177		COLONIA ELISA	COLONIA ELISA	165	3	v.1
4070	4070		PUENTE NACIONAL ,AP.	PUENTE NACIONAL ,AP.	472	17	v.1
2717	2717		AGUAS CALIENTES	AGUAS CALIENTES	289	9	v.1
495	495		LA DELFINA	LA DELFINA	95	1	v.1
564	564		LLORENTE, GALO	LLORENTE, GALO	7	1	v.1
1047	1047		FIAMBALA	FIAMBALA	152	2	v.1
3176	3176		CANALEJAS	CANALEJAS	365	12	v.1
3198	3198		EL ALGARROBO	EL ALGARROBO	372	12	v.1
2081	2081		TABAQUILLO	TABAQUILLO	222	5	v.1
341	341		FORTABAT, ALFREDO ,EST.	FORTABAT, ALFREDO ,E	109	1	v.1
5150	5150		DESTACAMENTO NAVAL CORBETA URUGUAY	DESTACAMENTO NAVAL C	562	22	v.1
4398	4398		PUERTO BANDERA	PUERTO BANDERA	499	19	v.1
1807	1807		LAS TOSCAS	LAS TOSCAS	215	5	v.1
889	889		TAPIALES	TAPIALES	3	1	v.1
2125	2125		VILLA CURA BROCHERO	VILLA CURA BROCHERO	215	5	v.1
3670	3670		LAS BAYAS	LAS BAYAS	418	15	v.1
3020	3020		CARRIZAL	CARRIZAL	340	11	v.1
3575	3575		RANQUILCO	RANQUILCO	414	14	v.1
5375	5375		POTRERO DE LAS TABLAS	POTRERO DE LAS TABLA	573	23	v.1
3720	3720		VICEALMIRANTE EDUARDO O'CONNOR	VICEALMIRANTE EDUARD	426	15	v.1
3213	3213		EL RESGUARDO	EL RESGUARDO	369	12	v.1
4731	4731		PIQUETE	PIQUETE	508	20	v.1
1025	1025		COLPES	COLPES	159	2	v.1
4816	4816		SARGENTO CABRAL	SARGENTO CABRAL	505	20	v.1
4271	4271		SALADILLO	SALADILLO	487	18	v.1
1971	1971		QUEBRADA DE LOS POZOS	QUEBRADA DE LOS POZO	228	5	v.1
2562	2562		PUEBLO FERRE	PUEBLO FERRE	272	7	v.1
5278	5278		INGENIO LA FLORIDA	INGENIO LA FLORIDA	568	23	v.1
2204	2204		COLONIA 3 DE ABRIL	COLONIA 3 DE ABRIL	245	6	v.1
3821	3821		GONZALEZ, °JOAQUIN V.	GONZALEZ, °JOAQUIN V	432	16	v.1
1019	1019		CHAÑAR LAGUNA	CHAÑAR LAGUNA	147	2	v.1
1001	1001		ANJULI	ANJULI	153	2	v.1
3979	3979		VUELTA DE LOS TOBAS	VUELTA DE LOS TOBAS	436	16	v.1
1333	1333		EL MAYOCO	EL MAYOCO	193	4	v.1
3543	3543	8371	JUNIN DE LOS ANDES	JUNIN DE LOS ANDES	407	14	v.1
5027	5027		MAL PASO	MAL PASO	536	21	v.1
1899	1899		OBISPO TREJO	OBISPO TREJO	221	5	v.1
1017	1017		CASA ARMADA	CASA ARMADA	149	2	v.1
1679	1679		IMPIRA	IMPIRA	226	5	v.1
1124	1124		SAN FERNANDO	SAN FERNANDO	156	2	v.1
1326	1326	9000	COMODORO RIVADAVIA	COMODORO RIVADAVIA	190	4	v.1
2384	2384		ALDEA SAN ANTONIO	ALDEA SAN ANTONIO	267	7	v.1
697	697		PATRICIOS	PATRICIOS	7	1	v.1
3808	3808		EL TUNAL	EL TUNAL	437	16	v.1
4946	4946		EL ZANJON	EL ZANJON	536	21	v.1
2914	2914		EPU-PEL	EPU-PEL	312	10	v.1
1904	1904		OLIVA	OLIVA	234	5	v.1
212	212		COBO, MANUEL J.,EST.LEZAMA	COBO, MANUEL J.,EST.	15	1	v.1
2298	2298		LAS PALMITAS	LAS PALMITAS	238	6	v.1
4198	4198		KILOMETRO 757	KILOMETRO 757	481	18	v.1
2494	2494		KILOMETRO 213 ,AP.	KILOMETRO 213 ,AP.	263	7	v.1
1669	1669		GUATIMOZIN	GUATIMOZIN	209	5	v.1
4473	4473		CARAGUATAY	CARAGUATAY	521	20	v.1
2576	2576		SAN JORGE	SAN JORGE	270	7	v.1
1208	1208		INGENIERO BARBET	INGENIERO BARBET	165	3	v.1
3910	3910		POTRERO DE URIBURU	POTRERO DE URIBURU	441	16	v.1
267	267		DEL VISO	DEL VISO	33	1	v.1
3614	3614		COLONIA JULIA Y ECHARREN	COLONIA JULIA Y ECHA	422	15	v.1
3340	3340		TUNUYAN	TUNUYAN	367	12	v.1
2300	2300		LIBERTAD	LIBERTAD	237	6	v.1
5141	5141		BAHIA THETIS	BAHIA THETIS	558	22	v.1
1643	1643		ESTANCIA DE GUADALUPE	ESTANCIA DE GUADALUP	206	5	v.1
4537	4537		ECHEVERRIA, VICENTE A.	ECHEVERRIA, VICENTE 	506	20	v.1
3541	3541		FORTIN 1º DE MAYO	FORTIN 1º DE MAYO	409	14	v.1
4963	4963		HUYAMAMPA	HUYAMAMPA	528	21	v.1
5425	5425		TRES POZOS	TRES POZOS	567	23	v.1
2471	2471		GENERAL GUEMES	GENERAL GUEMES	266	7	v.1
82	82	1870	AVELLANEDA	AVELLANEDA	54	1	v.1
3840	3840		KILOMETRO 1305 ,DV.	KILOMETRO 1305 ,DV.	431	16	v.1
3989	3989		ANGUALASTO	ANGUALASTO	465	17	v.1
24	24		ALAMOS	ALAMOS	21	1	v.1
4628	4628		KILOMETRO 501 ,EMB.	KILOMETRO 501 ,EMB.	511	20	v.1
3108	3108		PUERTO ALEGRE	PUERTO ALEGRE	333	11	v.1
1252	1252		LOS PALMARES	LOS PALMARES	162	3	v.1
1628	1628		EL TAMBO	EL TAMBO	203	5	v.1
3230	3230	5501	GODOY CRUZ	GODOY CRUZ	364	12	v.1
808	808		SAN ANDRES DE GILES ,EST.GILES	SAN ANDRES DE GILES 	56	1	v.1
2647	2647		ESTERO PATIÑO ,AP.	ESTERO PATIÑO ,AP.	281	8	v.1
3289	3289		ÑACUNAN	ÑACUNAN	372	12	v.1
1003	1003		ANTAPOCA	ANTAPOCA	154	2	v.1
1622	1622		EL QUEBRACHO	EL QUEBRACHO	219	5	v.1
583	583		LUJAN	LUJAN	22	1	v.1
4953	4953		GRAMILLA	GRAMILLA	533	21	v.1
3866	3866		LAS SALADAS	LAS SALADAS	435	16	v.1
4824	4824		SORRENTO ,EST.	SORRENTO ,EST.	503	20	v.1
542	542		LAS MALVINAS	LAS MALVINAS	124	1	v.1
1284	1284		SAN JUANCITO	SAN JUANCITO	166	3	v.1
804	804		SALTO	SALTO	51	1	v.1
3262	3262		LAS CHACRAS	LAS CHACRAS	357	12	v.1
1870	1870		MARULL	MARULL	210	5	v.1
4944	4944		EL SETENTA	EL SETENTA	530	21	v.1
2250	2250		HERLITKZA	HERLITKZA	246	6	v.1
4588	4588		GRANEROS ,EST.	GRANEROS ,EST.	503	20	v.1
1502	1502		CASA GRANDE	CASA GRANDE	207	5	v.1
4147	4147		CHALANTA	CHALANTA	488	18	v.1
1559	1559		COPACABANA	COPACABANA	219	5	v.1
5103	5103		TACANITAS	TACANITAS	534	21	v.1
1714	1714		KILOMETRO 691 ,DV.	KILOMETRO 691 ,DV.	221	5	v.1
2602	2602		VILLA DOMINGUEZ ,EST.DOMINGUEZ	VILLA DOMINGUEZ ,EST	270	7	v.1
3898	3898		PADRE LOZANO	PADRE LOZANO	444	16	v.1
3693	3693		PAJALTA	PAJALTA	415	15	v.1
3672	3672		LONCO VACA	LONCO VACA	417	15	v.1
3170	3170		CACHEUTA	CACHEUTA	356	12	v.1
4439	4439	3014	ARROYO AGUIAR ,EST.	ARROYO AGUIAR ,EST.	508	20	v.1
983	983		ZEBALLOS, ESTANISLAO SEVERO ,EST.	ZEBALLOS, ESTANISLAO	80	1	v.1
1261	1261		NUEVA POMPEYA	NUEVA POMPEYA	166	3	v.1
3013	3013		BANDA FLORIDA	BANDA FLORIDA	333	11	v.1
2595	2595		TEZANOS PINTO	TEZANOS PINTO	266	7	v.1
1650	1650	2413	FREYRE	FREYRE	210	5	v.1
4260	4260		PEDERNERA	PEDERNERA	488	18	v.1
1966	1966		PUNILLA ,AP.	PUNILLA ,AP.	207	5	v.1
2788	2788		LOS LAPACHOS ,EST.MAQUINISTA VERON	LOS LAPACHOS ,EST.MA	289	9	v.1
2613	2613		VILLA ZORRAQUIN	VILLA ZORRAQUIN	272	7	v.1
3432	3432		ÑACANGUAZU	ÑACANGUAZU	387	13	v.1
3587	3587		VISTA ALEGRE	VISTA ALEGRE	401	14	v.1
5347	5347		MACIO	MACIO	566	23	v.1
5327	5327		LAGUNA DE ROBLES	LAGUNA DE ROBLES	564	23	v.1
350	350		GAMEN, PEDRO	GAMEN, PEDRO	11	1	v.1
1957	1957		PRETOT FREYRE	PRETOT FREYRE	203	5	v.1
3331	3331		SAN RAFAEL	SAN RAFAEL	355	12	v.1
5002	5002		LA TAPA	LA TAPA	540	21	v.1
4654	4654		LAS CAÑAS	LAS CAÑAS	525	20	v.1
5066	5066		RAPELLI	RAPELLI	531	21	v.1
1656	1656		GENERAL CABRERA	GENERAL CABRERA	208	5	v.1
526	526		LABARDEN	LABARDEN	119	1	v.1
4091	4091		TOCOTA	TOCOTA	465	17	v.1
4841	4841	3060	TOSTADO	TOSTADO	522	20	v.1
1672	1672		HERNANDO	HERNANDO	211	5	v.1
4467	4467		CAÑADA DEL UCLE	CAÑADA DEL UCLE	502	20	v.1
3464	3464		PUERTO PARANAY	PUERTO PARANAY	386	13	v.1
600	600	7600	MAR DEL PLATA	MAR DEL PLATA	84	1	v.1
3982	3982		YUCHAN	YUCHAN	431	16	v.1
120	120		BENAVIDEZ	BENAVIDEZ	4	1	v.1
4024	4024		IGLESIA	IGLESIA	465	17	v.1
1504	1504		CASSAFOUSTH	CASSAFOUSTH	214	5	v.1
1981	1981		RIO CEBALLOS	RIO CEBALLOS	205	5	v.1
2840	2840		SANTO DOMINGO	SANTO DOMINGO	294	9	v.1
2701	2701		SARGENTO AYUDANTE VICTOR SANABRIA	SARGENTO AYUDANTE VI	278	8	v.1
172	172		CARDENAL CAGLIERO	CARDENAL CAGLIERO	59	1	v.1
5295	5295		KILOMETRO 1248 ,AP.	KILOMETRO 1248 ,AP.	573	23	v.1
2737	2737		COCHINOCA	COCHINOCA	288	9	v.1
3065	3065		LA PERSEGUIDA	LA PERSEGUIDA	345	11	v.1
3879	3879		MACAPILLO	MACAPILLO	432	16	v.1
2444	2444		CUCHILLA REDONDA	CUCHILLA REDONDA	267	7	v.1
4011	4011		COLL	COLL	472	17	v.1
4449	4449		AURELIA SUR	AURELIA SUR	511	20	v.1
429	429		HORTENSIA	HORTENSIA	71	1	v.1
